Country Code,Country Name,Series Name,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
SEN,Senegal,"Adolescent fertility rate (births per 1,000 women ages 15-19)",132.5816,128.6008,124.62,121.7398,118.8596,115.9794,113.0992,110.219,108.33,106.441,104.552,102.663,100.774,99.324,97.874,96.424,94.974,93.524,91.5394,89.5548,87.5702,85.5856,83.601,81.4176,79.2342,77.0508,74.8674
SRB,Serbia,"Adolescent fertility rate (births per 1,000 women ages 15-19)",40.109,38.071,36.033,34.7008,33.3686,32.0364,30.7042,29.372,28.616,27.86,27.104,26.348,25.592,24.934,24.276,23.618,22.96,22.302,22.0388,21.7756,21.5124,21.2492,20.986,20.5658,20.1456,19.7254,19.3052
SYC,Seychelles,"Adolescent fertility rate (births per 1,000 women ages 15-19)",67.8894,67.9932,68.097,66.0594,64.0218,61.9842,59.9466,57.909,57.9072,57.9054,57.9036,57.9018,57.9,58.3022,58.7044,59.1066,59.5088,59.911,60.1906,60.4702,60.7498,61.0294,61.309,60.4316,59.5542,58.6768,57.7994
SLE,Sierra Leone,"Adolescent fertility rate (births per 1,000 women ages 15-19)",183.5772,180.6966,177.816,175.4766,173.1372,170.7978,168.4584,166.119,164.3844,162.6498,160.9152,159.1806,157.446,155.1738,152.9016,150.6294,148.3572,146.085,142.1864,138.2878,134.3892,130.4906,126.592,123.8392,121.0864,118.3336,115.5808
SGP,Singapore,"Adolescent fertility rate (births per 1,000 women ages 15-19)",7.9138,7.9014,7.889,7.7994,7.7098,7.6202,7.5306,7.441,7.461,7.481,7.501,7.521,7.541,7.225,6.909,6.593,6.277,5.961,5.5506,5.1402,4.7298,4.3194,3.909,3.8628,3.8166,3.7704,3.7242
SXM,Sint Maarten (Dutch part),"Adolescent fertility rate (births per 1,000 women ages 15-19)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,Slovak Republic,"Adolescent fertility rate (births per 1,000 women ages 15-19)",47.6234,46.4922,45.361,41.7286,38.0962,34.4638,30.8314,27.199,25.8952,24.5914,23.2876,21.9838,20.68,20.7664,20.8528,20.9392,21.0256,21.112,21.4182,21.7244,22.0306,22.3368,22.643,22.5198,22.3966,22.2734,22.1502
SVN,Slovenia,"Adolescent fertility rate (births per 1,000 women ages 15-19)",25.5836,22.5528,19.522,17.4516,15.3812,13.3108,11.2404,9.17,8.5076,7.8452,7.1828,6.5204,5.858,5.7196,5.5812,5.4428,5.3044,5.166,5.0998,5.0336,4.9674,4.9012,4.835,4.7032,4.5714,4.4396,4.3078
SST,Small states,"Adolescent fertility rate (births per 1,000 women ages 15-19)",89.37756275,88.06926235,86.85865834,85.75977545,84.62172912,83.41142103,81.95728635,80.42765073,79.03478232,77.64164016,76.27304105,74.86167572,73.48450248,72.54623682,71.61311547,70.6759991,69.59972159,68.57347852,67.30593944,66.12132178,64.99789355,63.7881638,62.60532698,61.66093456,60.69367594,59.67369204,58.57068492
SLB,Solomon Islands,"Adolescent fertility rate (births per 1,000 women ages 15-19)",90.4142,87.5876,84.761,82.0334,79.3058,76.5782,73.8506,71.123,70.921,70.719,70.517,70.315,70.113,68.6146,67.1162,65.6178,64.1194,62.621,60.8268,59.0326,57.2384,55.4442,53.65,52.1938,50.7376,49.2814,47.8252
SOM,Somalia,"Adolescent fertility rate (births per 1,000 women ages 15-19)",91.7364,96.7332,101.73,106.6984,111.6668,116.6352,121.6036,126.572,126.7162,126.8604,127.0046,127.1488,127.293,127.2652,127.2374,127.2096,127.1818,127.154,123.7978,120.4416,117.0854,113.7292,110.373,108.327,106.281,104.235,102.189
ZAF,South Africa,"Adolescent fertility rate (births per 1,000 women ages 15-19)",92.5724,91.6432,90.714,88.6664,86.6188,84.5712,82.5236,80.476,78.2628,76.0496,73.8364,71.6232,69.41,67.1306,64.8512,62.5718,60.2924,58.013,56.6104,55.2078,53.8052,52.4026,51,49.356,47.712,46.068,44.424
SAS,South Asia,"Adolescent fertility rate (births per 1,000 women ages 15-19)",103.1844382,100.5119812,97.86982357,94.59190019,91.30007034,87.980319,84.63457716,81.26033648,78.02226078,74.78083695,71.5468606,68.33589403,65.12775636,62.30646097,59.49286965,56.68625505,53.86403477,51.04891182,48.64575587,46.2505155,43.86385024,41.49267676,39.11335005,37.77810939,36.42950922,35.06693153,33.68645509
TSA,South Asia (IDA & IBRD),"Adolescent fertility rate (births per 1,000 women ages 15-19)",103.1844382,100.5119812,97.86982357,94.59190019,91.30007034,87.980319,84.63457716,81.26033648,78.02226078,74.78083695,71.5468606,68.33589403,65.12775636,62.30646097,59.49286965,56.68625505,53.86403477,51.04891182,48.64575587,46.2505155,43.86385024,41.49267676,39.11335005,37.77810939,36.42950922,35.06693153,33.68645509
SSD,South Sudan,"Adolescent fertility rate (births per 1,000 women ages 15-19)",138.133,137.096,136.059,134.8096,133.5602,132.3108,131.0614,129.812,127.8256,125.8392,123.8528,121.8664,119.88,115.5712,111.2624,106.9536,102.6448,98.336,94.2836,90.2312,86.1788,82.1264,78.074,74.8672,71.6604,68.4536,65.2468
ESP,Spain,"Adolescent fertility rate (births per 1,000 women ages 15-19)",11.8542,10.7666,9.679,9.3544,9.0298,8.7052,8.3806,8.056,8.499,8.942,9.385,9.828,10.271,10.6604,11.0498,11.4392,11.8286,12.218,11.574,10.93,10.286,9.642,8.998,8.918,8.838,8.758,8.678
LKA,Sri Lanka,"Adolescent fertility rate (births per 1,000 women ages 15-19)",30.9842,30.1386,29.293,29.2664,29.2398,29.2132,29.1866,29.16,28.9088,28.6576,28.4064,28.1552,27.904,26.781,25.658,24.535,23.412,22.289,21.3866,20.4842,19.5818,18.6794,17.777,17.0392,16.3014,15.5636,14.8258
KNA,St. Kitts and Nevis,"Adolescent fertility rate (births per 1,000 women ages 15-19)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,St. Lucia,"Adolescent fertility rate (births per 1,000 women ages 15-19)",105.0938,99.8604,94.627,89.6626,84.6982,79.7338,74.7694,69.805,66.759,63.713,60.667,57.621,54.575,53.292,52.009,50.726,49.443,48.16,47.3608,46.5616,45.7624,44.9632,44.164,43.4384,42.7128,41.9872,41.2616
MAF,St. Martin (French part),"Adolescent fertility rate (births per 1,000 women ages 15-19)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCT,St. Vincent and the Grenadines,"Adolescent fertility rate (births per 1,000 women ages 15-19)",90.8138,89.3824,87.951,85.5894,83.2278,80.8662,78.5046,76.143,73.8354,71.5278,69.2202,66.9126,64.605,63.4696,62.3342,61.1988,60.0634,58.928,58.044,57.16,56.276,55.392,54.508,53.4104,52.3128,51.2152,50.1176
SSF,Sub-Saharan Africa,"Adolescent fertility rate (births per 1,000 women ages 15-19)",139.5322301,138.2807172,137.0361202,136.1338338,135.2023579,134.237692,133.2234059,132.1854744,130.8927109,129.611772,128.3643459,127.1506842,125.9806216,124.3731801,122.8031887,121.2625877,119.7205665,118.2033408,116.4632975,114.6965169,112.8945502,111.0599643,109.2043826,107.2964993,105.404617,103.5389925,101.6878514
SSA,Sub-Saharan Africa (excluding high income),"Adolescent fertility rate (births per 1,000 women ages 15-19)",139.5419169,138.290098,137.0450466,136.142702,135.2111551,134.2462786,133.2319058,132.1938962,130.900913,129.619777,128.3720614,127.1579748,125.9876196,124.3794626,122.8088325,121.2676984,119.7253925,118.2078789,116.4676558,114.7006227,112.8984945,111.0633936,109.2074458,107.2993113,105.4071958,103.5413821,101.6901219
TSS,Sub-Saharan Africa (IDA & IBRD),"Adolescent fertility rate (births per 1,000 women ages 15-19)",139.5322301,138.2807172,137.0361202,136.1338338,135.2023579,134.237692,133.2234059,132.1854744,130.8927109,129.611772,128.3643459,127.1506842,125.9806216,124.3731801,122.8031887,121.2625877,119.7205665,118.2033408,116.4632975,114.6965169,112.8945502,111.0599643,109.2043826,107.2964993,105.404617,103.5389925,101.6878514
SDN,Sudan,"Adolescent fertility rate (births per 1,000 women ages 15-19)",105.4364,106.7422,108.048,108.6112,109.1744,109.7376,110.3008,110.864,112.6938,114.5236,116.3534,118.1832,120.013,118.0844,116.1558,114.2272,112.2986,110.37,104.2976,98.2252,92.1528,86.0804,80.008,76.805,73.602,70.399,67.196
SUR,Suriname,"Adolescent fertility rate (births per 1,000 women ages 15-19)",67.6508,66.8164,65.982,64.9506,63.9192,62.8878,61.8564,60.825,59.923,59.021,58.119,57.217,56.315,55.511,54.707,53.903,53.099,52.295,51.692,51.089,50.486,49.883,49.28,48.6308,47.9816,47.3324,46.6832
SWZ,Swaziland,"Adolescent fertility rate (births per 1,000 women ages 15-19)",129.0204,125.7872,122.554,119.72,116.886,114.052,111.218,108.384,107.1376,105.8912,104.6448,103.3984,102.152,99.3184,96.4848,93.6512,90.8176,87.984,87.3364,86.6888,86.0412,85.3936,84.746,83.1928,81.6396,80.0864,78.5332
SWE,Sweden,"Adolescent fertility rate (births per 1,000 women ages 15-19)",11.5296,11.4498,11.37,10.539,9.708,8.877,8.046,7.215,7.0502,6.8854,6.7206,6.5558,6.391,6.3152,6.2394,6.1636,6.0878,6.012,5.8922,5.7724,5.6526,5.5328,5.413,5.3782,5.3434,5.3086,5.2738
CHE,Switzerland,"Adolescent fertility rate (births per 1,000 women ages 15-19)",6.4518,6.4994,6.547,6.3756,6.2042,6.0328,5.8614,5.69,5.6204,5.5508,5.4812,5.4116,5.342,5.1734,5.0048,4.8362,4.6676,4.499,4.2998,4.1006,3.9014,3.7022,3.503,3.4002,3.2974,3.1946,3.0918
SYR,Syrian Arab Republic,"Adolescent fertility rate (births per 1,000 women ages 15-19)",73.608,70.764,67.92,67.2686,66.6172,65.9658,65.3144,64.663,62.8446,61.0262,59.2078,57.3894,55.571,53.8126,52.0542,50.2958,48.5374,46.779,46.0808,45.3826,44.6844,43.9862,43.288,42.3488,41.4096,40.4704,39.5312
TJK,Tajikistan,"Adolescent fertility rate (births per 1,000 women ages 15-19)",57.3786,57.3758,57.373,55.9474,54.5218,53.0962,51.6706,50.245,48.1348,46.0246,43.9144,41.8042,39.694,40.277,40.86,41.443,42.026,42.609,41.8712,41.1334,40.3956,39.6578,38.92,38.4192,37.9184,37.4176,36.9168
TZA,Tanzania,"Adolescent fertility rate (births per 1,000 women ages 15-19)",142.2706,140.8918,139.513,138.2674,137.0218,135.7762,134.5306,133.285,133.0262,132.7674,132.5086,132.2498,131.991,131.6802,131.3694,131.0586,130.7478,130.437,128.8914,127.3458,125.8002,124.2546,122.709,121.1804,119.6518,118.1232,116.5946
THA,Thailand,"Adolescent fertility rate (births per 1,000 women ages 15-19)",51.431,50.828,50.225,49.3276,48.4302,47.5328,46.6354,45.738,44.972,44.206,43.44,42.674,41.908,42.0144,42.1208,42.2272,42.3336,42.44,44.2646,46.0892,47.9138,49.7384,51.563,51.6206,51.6782,51.7358,51.7934
TLS,Timor-Leste,"Adolescent fertility rate (births per 1,000 women ages 15-19)",57.4628,58.4584,59.454,61.9486,64.4432,66.9378,69.4324,71.927,71.56,71.193,70.826,70.459,70.092,69.2354,68.3788,67.5222,66.6656,65.809,63.0882,60.3674,57.6466,54.9258,52.205,50.5596,48.9142,47.2688,45.6234
TGO,Togo,"Adolescent fertility rate (births per 1,000 women ages 15-19)",116.6034,113.1332,109.663,107.1262,104.5894,102.0526,99.5158,96.979,96.2936,95.6082,94.9228,94.2374,93.552,93.3896,93.2272,93.0648,92.9024,92.74,92.5394,92.3388,92.1382,91.9376,91.737,91.2078,90.6786,90.1494,89.6202
TON,Tonga,"Adolescent fertility rate (births per 1,000 women ages 15-19)",24.9144,24.7192,24.524,24.1198,23.7156,23.3114,22.9072,22.503,22.2556,22.0082,21.7608,21.5134,21.266,20.8098,20.3536,19.8974,19.4412,18.985,18.5084,18.0318,17.5552,17.0786,16.602,16.214,15.826,15.438,15.05
TTO,Trinidad and Tobago,"Adolescent fertility rate (births per 1,000 women ages 15-19)",62.484,59.277,56.07,53.7158,51.3616,49.0074,46.6532,44.299,43.1252,41.9514,40.7776,39.6038,38.43,38.3616,38.2932,38.2248,38.1564,38.088,37.4314,36.7748,36.1182,35.4616,34.805,33.862,32.919,31.976,31.033
TUN,Tunisia,"Adolescent fertility rate (births per 1,000 women ages 15-19)",19.7178,18.3934,17.069,15.589,14.109,12.629,11.149,9.669,8.9534,8.2378,7.5222,6.8066,6.091,6.1592,6.2274,6.2956,6.3638,6.432,6.6636,6.8952,7.1268,7.3584,7.59,7.6026,7.6152,7.6278,7.6404
TUR,Turkey,"Adolescent fertility rate (births per 1,000 women ages 15-19)",64.9088,62.5874,60.266,59.1488,58.0316,56.9144,55.7972,54.68,52.7966,50.9132,49.0298,47.1464,45.263,43.9132,42.5634,41.2136,39.8638,38.514,37.0598,35.6056,34.1514,32.6972,31.243,30.164,29.085,28.006,26.927
TKM,Turkmenistan,"Adolescent fertility rate (births per 1,000 women ages 15-19)",24.7594,25.5902,26.421,26.2236,26.0262,25.8288,25.6314,25.434,25.2312,25.0284,24.8256,24.6228,24.42,23.9656,23.5112,23.0568,22.6024,22.148,23.0094,23.8708,24.7322,25.5936,26.455,26.0476,25.6402,25.2328,24.8254
TCA,Turks and Caicos Islands,"Adolescent fertility rate (births per 1,000 women ages 15-19)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUV,Tuvalu,"Adolescent fertility rate (births per 1,000 women ages 15-19)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UGA,Uganda,"Adolescent fertility rate (births per 1,000 women ages 15-19)",194.9578,198.1264,201.295,199.239,197.183,195.127,193.071,191.015,187.3194,183.6238,179.9282,176.2326,172.537,168.0156,163.4942,158.9728,154.4514,149.93,145.2736,140.6172,135.9608,131.3044,126.648,122.6188,118.5896,114.5604,110.5312
UKR,Ukraine,"Adolescent fertility rate (births per 1,000 women ages 15-19)",59.8592,58.7796,57.7,54.8676,52.0352,49.2028,46.3704,43.538,40.6862,37.8344,34.9826,32.1308,29.279,29.5054,29.7318,29.9582,30.1846,30.411,29.9194,29.4278,28.9362,28.4446,27.953,27.1304,26.3078,25.4852,24.6626
ARE,United Arab Emirates,"Adolescent fertility rate (births per 1,000 women ages 15-19)",55.4292,48.8506,42.272,39.3358,36.3996,33.4634,30.5272,27.591,27.1906,26.7902,26.3898,25.9894,25.589,26.4506,27.3122,28.1738,29.0354,29.897,29.4418,28.9866,28.5314,28.0762,27.621,27.7726,27.9242,28.0758,28.2274
GBR,United Kingdom,"Adolescent fertility rate (births per 1,000 women ages 15-19)",30.9754,30.7442,30.513,30.4738,30.4346,30.3954,30.3562,30.317,29.5742,28.8314,28.0886,27.3458,26.603,26.3874,26.1718,25.9562,25.7406,25.525,23.9688,22.4126,20.8564,19.3002,17.744,16.6948,15.6456,14.5964,13.5472
USA,United States,"Adolescent fertility rate (births per 1,000 women ages 15-19)",57.0788,58.3454,59.612,57.9556,56.2992,54.6428,52.9864,51.33,49.7042,48.0784,46.4526,44.8268,43.201,42.4598,41.7186,40.9774,40.2362,39.495,37.1798,34.8646,32.5494,30.2342,27.919,26.093,24.267,22.441,20.615
UMC,Upper middle income,"Adolescent fertility rate (births per 1,000 women ages 15-19)",40.94715431,40.43768772,40.00267912,39.61000986,39.14755881,38.52511732,37.61502323,36.55336374,35.69040345,34.60595464,33.32439447,31.9131539,30.35375694,29.15392446,28.203674,27.58905231,27.27300478,27.2641117,27.78307444,28.3912448,28.94449665,29.44512097,29.87259478,29.97462486,29.96855425,29.85210966,29.58702698
URY,Uruguay,"Adolescent fertility rate (births per 1,000 women ages 15-19)",68.9314,69.7662,70.601,69.9376,69.2742,68.6108,67.9474,67.284,66.5246,65.7652,65.0058,64.2464,63.487,63.0382,62.5894,62.1406,61.6918,61.243,60.5912,59.9394,59.2876,58.6358,57.984,57.3324,56.6808,56.0292,55.3776
UZB,Uzbekistan,"Adolescent fertility rate (births per 1,000 women ages 15-19)",53.6328,57.2394,60.846,57.089,53.332,49.575,45.818,42.061,37.3172,32.5734,27.8296,23.0858,18.342,18.295,18.248,18.201,18.154,18.107,17.989,17.871,17.753,17.635,17.517,17.3184,17.1198,16.9212,16.7226
VUT,Vanuatu,"Adolescent fertility rate (births per 1,000 women ages 15-19)",72.9596,71.3908,69.822,68.2506,66.6792,65.1078,63.5364,61.965,60.5196,59.0742,57.6288,56.1834,54.738,53.3272,51.9164,50.5056,49.0948,47.684,47.1094,46.5348,45.9602,45.3856,44.811,44.2316,43.6522,43.0728,42.4934
VEN,"Venezuela, RB","Adolescent fertility rate (births per 1,000 women ages 15-19)",97.059,95.999,94.939,94.771,94.603,94.435,94.267,94.099,93.6986,93.2982,92.8978,92.4974,92.097,91.6574,91.2178,90.7782,90.3386,89.899,89.4832,89.0674,88.6516,88.2358,87.82,87.3234,86.8268,86.3302,85.8336
VNM,Vietnam,"Adolescent fertility rate (births per 1,000 women ages 15-19)",30.9624,32.3852,33.808,32.9962,32.1844,31.3726,30.5608,29.749,29.3812,29.0134,28.6456,28.2778,27.91,28.4872,29.0644,29.6416,30.2188,30.796,31.849,32.902,33.955,35.008,36.061,34.3054,32.5498,30.7942,29.0386
VIR,Virgin Islands (U.S.),"Adolescent fertility rate (births per 1,000 women ages 15-19)",79.0418,78.0314,77.021,74.5186,72.0162,69.5138,67.0114,64.509,61.496,58.483,55.47,52.457,49.444,49.5452,49.6464,49.7476,49.8488,49.95,49.4166,48.8832,48.3498,47.8164,47.283,46.229,45.175,44.121,43.067
PSE,West Bank and Gaza,"Adolescent fertility rate (births per 1,000 women ages 15-19)",106.055,108.071,110.087,107.4704,104.8538,102.2372,99.6206,97.004,91.7128,86.4216,81.1304,75.8392,70.548,69.6038,68.6596,67.7154,66.7712,65.827,64.82,63.813,62.806,61.799,60.792,59.883,58.974,58.065,57.156
WLD,World,"Adolescent fertility rate (births per 1,000 women ages 15-19)",65.49094479,65.11039893,64.82857798,64.15236997,63.36349348,62.37042519,61.11201082,59.70517966,58.56364982,57.26883723,55.8488989,54.29089823,52.63320223,51.2305651,50.01795565,49.07182209,48.31585215,47.80024867,47.58760002,47.40064207,47.14067466,46.78599422,46.35671365,46.01364503,45.61000893,45.1461497,44.56454938
YEM,"Yemen, Rep.","Adolescent fertility rate (births per 1,000 women ages 15-19)",148.7308,147.4854,146.24,139.255,132.27,125.285,118.3,111.315,106.162,101.009,95.856,90.703,85.55,83.76,81.97,80.18,78.39,76.6,74.8144,73.0288,71.2432,69.4576,67.672,66.208,64.744,63.28,61.816
ZMB,Zambia,"Adolescent fertility rate (births per 1,000 women ages 15-19)",155.1208,153.1604,151.2,149.4638,147.7276,145.9914,144.2552,142.519,142.1968,141.8746,141.5524,141.2302,140.908,135.8882,130.8684,125.8486,120.8288,115.809,112.3656,108.9222,105.4788,102.0354,98.592,95.4372,92.2824,89.1276,85.9728
ZWE,Zimbabwe,"Adolescent fertility rate (births per 1,000 women ages 15-19)",109.9188,110.4694,111.02,110.8408,110.6616,110.4824,110.3032,110.124,109.4462,108.7684,108.0906,107.4128,106.735,108.772,110.809,112.846,114.883,116.92,116.0894,115.2588,114.4282,113.5976,112.767,111.0298,109.2926,107.5554,105.8182
AFG,Afghanistan,"Fertility rate, total (births per woman)",7.466,7.479,7.502,7.535,7.572,7.606,7.63,7.635,7.616,7.569,7.494,7.392,7.271,7.136,6.988,6.827,6.651,6.46,6.254,6.038,5.816,5.595,5.38,5.174,4.981,4.802,4.635
ALB,Albania,"Fertility rate, total (births per woman)",2.978,2.905,2.829,2.751,2.672,2.591,2.507,2.422,2.334,2.246,2.157,2.068,1.981,1.897,1.821,1.754,1.703,1.668,1.65,1.646,1.653,1.668,1.685,1.7,1.71,1.714,1.713
DZA,Algeria,"Fertility rate, total (births per woman)",4.726,4.479,4.223,3.962,3.702,3.448,3.208,2.988,2.796,2.635,2.514,2.438,2.403,2.405,2.438,2.497,2.575,2.662,2.749,2.828,2.889,2.925,2.936,2.924,2.89,2.839,2.776
ASM,American Samoa,"Fertility rate, total (births per woman)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,Andorra,"Fertility rate, total (births per woman)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,1.18,1.25,1.19,1.27,NA,NA,NA,NA,NA,NA
AGO,Angola,"Fertility rate, total (births per woman)",7.247,7.193,7.13,7.063,6.992,6.922,6.854,6.791,6.734,6.683,6.639,6.602,6.568,6.536,6.502,6.465,6.42,6.368,6.307,6.238,6.162,6.082,6,5.92,5.841,5.766,5.694
ATG,Antigua and Barbuda,"Fertility rate, total (births per woman)",2.061,2.073,2.096,2.128,2.166,2.208,2.248,2.281,2.304,2.316,2.316,2.305,2.288,2.268,2.246,2.224,2.203,2.183,2.164,2.146,2.13,2.115,2.102,2.089,2.076,2.063,2.051
ARB,Arab World,"Fertility rate, total (births per woman)",5.206192299,5.045518409,4.901878524,4.737133981,4.575805534,4.41069309,4.267818085,4.135882231,4.015882147,3.909108868,3.816225752,3.736141193,3.667374626,3.608911766,3.559760132,3.521001544,3.493350985,3.476804952,3.470126489,3.469736491,3.471665775,3.47000274,3.461347255,3.442828657,3.413299455,3.373839686,3.326532401
ARG,Argentina,"Fertility rate, total (births per woman)",2.989,2.954,2.913,2.866,2.815,2.762,2.711,2.664,2.623,2.589,2.561,2.537,2.516,2.495,2.474,2.452,2.432,2.413,2.396,2.382,2.37,2.358,2.347,2.335,2.322,2.308,2.293
ARM,Armenia,"Fertility rate, total (births per woman)",2.544,2.484,2.4,2.297,2.179,2.056,1.938,1.832,1.747,1.685,1.648,1.635,1.637,1.648,1.665,1.681,1.694,1.702,1.706,1.703,1.693,1.68,1.664,1.648,1.634,1.622,1.612
ABW,Aruba,"Fertility rate, total (births per woman)",2.249,2.221,2.187,2.149,2.108,2.064,2.021,1.978,1.939,1.903,1.872,1.846,1.823,1.803,1.787,1.774,1.766,1.763,1.764,1.769,1.776,1.783,1.791,1.796,1.8,1.801,1.8
AUS,Australia,"Fertility rate, total (births per woman)",1.902,1.849,1.888,1.859,1.842,1.822,1.796,1.778,1.762,1.755,1.756,1.739,1.756,1.748,1.768,1.807,1.908,1.959,1.984,1.971,1.928,1.926,1.917,1.851,1.821,1.809,1.809
AUT,Austria,"Fertility rate, total (births per woman)",1.46,1.51,1.51,1.5,1.47,1.42,1.45,1.39,1.37,1.34,1.36,1.33,1.39,1.38,1.42,1.41,1.41,1.38,1.42,1.39,1.44,1.43,1.44,1.44,1.47,1.49,1.49
AZE,Azerbaijan,"Fertility rate, total (births per woman)",2.74,2.87,2.74,2.7,2.52,2.29,2.06,2.07,2,2.07,2,1.8,1.8,1.9,2.0535,2,1.97,1.97,1.9,1.82,1.92,1.96,2,1.98,1.97,1.94,1.94
BHS,"Bahamas, The","Fertility rate, total (births per woman)",2.639,2.631,2.621,2.601,2.566,2.514,2.443,2.357,2.263,2.165,2.071,1.99,1.927,1.885,1.863,1.859,1.865,1.874,1.879,1.876,1.865,1.847,1.827,1.808,1.792,1.778,1.767
